[0.000555734136036216]	[http://www.infosci.cornell.edu/about/SeminarSpring05/Apr13b.html]	[Lori's talk]
[0.000555734136036216]	[http://www.infosci.cornell.edu/about/SeminarSpring05/Apr20b.html]	[Why You're in the Trenches of the Copyright Wars]
[0.000555734136036216]	[http://www.infosci.cornell.edu/about/SeminarSpring05/June13.html]	[Automatic Metadata Assignment for Internet Resources]
[0.000555734136036216]	[http://www.infosci.cornell.edu/about/SeminarSpring05/may4.html]	[The Emperor's New Clothes: The Challenges of Designing Implicit Interactions]
[0.000555734136036216]	[http://www.infosci.cornell.edu/about/SeminarSpring05/March02.html]	[The Design of a Japanese Law Translation System]
[0.000555734136036216]	[http://www.infosci.cornell.edu/about/SeminarSpring05/Feb02.html]	[Legal and Technical Standards in Digital Rights Management]
[0.000554877800283242]	[http://www.infosci.cornell.edu/about/colloquiumFA06/sept27.html]	["Hold that Thought! Why I care about automating the capture of everyday activities"]
[0.000554877800283242]	[http://www.infosci.cornell.edu/about/colloquiumFA06/Dec12.html]	[Is Policy the Future of the Internet?]
[0.000554877800283242]	[http://www.infosci.cornell.edu/about/colloquiumFA06/Oct25.html]	[Data Privacy and Background Knowledge]
[0.000554877800283242]	[http://www.infosci.cornell.edu/about/colloquiumFA06/Oct11.html]	[NSDL 2.0: Creating a Collaborative Digital Library]
[0.000554877800283242]	[http://www.infosci.cornell.edu/about/colloquiumFA06/sept13.html]	[Computing Diversity: Affirmative Action and Race Neutral Policies]
[0.000554877800283242]	[http://www.infosci.cornell.edu/about/colloquiumFA06/Nov29.html]	[Studying and Encouraging Pro-Social Behavior in Wikipedia]
[0.000554877800283242]	[http://www.infosci.cornell.edu/about/colloquiumFA06/Nov8.html]	[The Science of Constraints]
[0.000547126264459579]	[http://www.infosci.cornell.edu/about/colloquiumFA07/Aug30.html]	[Expressive Intelligence: Artificial Intelligence, Games and New Media]
[0.000547126264459579]	[http://www.infosci.cornell.edu/about/colloquiumFA07/Nov28.html]	[Enhancing Face-to-Face Interactions with Multi-User Computing]
[0.000547126264459579]	[http://www.infosci.cornell.edu/about/colloquiumFA07/Oct3.html]	[From Libraries to Learning]
[0.000547126264459579]	[http://www.infosci.cornell.edu/about/colloquiumFA07/Nov7.html]	[Encountering Traces: Where is the Goffman of the Internet]
[0.000547126264459579]	[http://www.infosci.cornell.edu/about/colloquiumFA07/Oct24.html]	[Pictures of Traces of Places, People, and Groups: Recent Work from the Microsoft Research Community Technologies Group]
[0.000547126264459579]	[http://www.infosci.cornell.edu/about/colloquiumFA07/Oct10.html]	[Attention in Distributed Collaboration]
[0.000544313889330986]	[http://www.infosci.cornell.edu/ugrad/ArtsAffiliationforms.htm]	[major declaration forms]
[0.000544313889330986]	[http://www.infosci.cornell.edu/ugrad/ArtsAffiliationcriteria.htm]	[criteria for admission to the major, criteria 	 for admission to the major]
[0.000544127772474529]	[http://www.infosci.cornell.edu/ugrad/ISSTAffiliation.htm]	[criteria for admission to 	 the major, criteria for admission to the major]
[0.000544127772474529]	[http://www.infosci.cornell.edu/ugrad/ISSTAffiliationforms.htm]	[affiliation forms]
[0.000543502278825703]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%201300]	[INFO 1300]
[0.000542482754083246]	[http://www.infosci.cornell.edu/about/ColloquiumFA09/Nov%2011.html]	[What Does the World Think? Learning From and About Humans with Social Media]
[0.00054194353729831]	[http://www.infosci.cornell.edu/ugrad/CALSAffiliationcriteria.htm]	[criteria for admission to the IS major.]
[0.00054194353729831]	[http://www.infosci.cornell.edu/ugrad/CALSAffiliationforms.htm]	[major declaration forms]
[0.000540657722690674]	[http://www.infosci.cornell.edu/about/colloquiumFA08/Oct15.html]	[]
[0.000540657722690674]	[http://www.infosci.cornell.edu/about/colloquiumFA08/Oct1.html]	[Useful Void: The Virtue of Forgetting in the Digital Age]
[0.000540657722690674]	[http://www.infosci.cornell.edu/about/colloquiumFA08/Nov12.html]	[Manipulation Resistance and Information Loss for Recommender Systems]
[0.000540657722690674]	[http://www.infosci.cornell.edu/about/colloquiumFA08/Oct29.html]	[MINING THE HOME MOVIE]
